Date,Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday
2024-06-27,10,3,5604,1,b,1
2024-06-28,12,4,4424,1,a,0
2024-06-29,14,2,15628,1,c,1
2024-06-30,5,2,12861,1,b,0
2024-07-01,18,1,13501,0,c,1
2024-07-02,5,3,3812,1,b,1
2024-07-03,3,6,1044,0,c,0
2024-07-04,5,6,18017,0,b,0
2024-07-05,17,2,10402,1,0,1
2024-07-06,19,4,9785,1,0,0
2024-07-07,19,5,15581,0,0,1
2024-07-08,12,7,2926,1,b,1
2024-07-09,9,1,1856,1,c,0
2024-07-10,1,4,6988,1,a,1
2024-07-11,18,2,9743,0,a,1
2024-07-12,4,3,5138,0,a,0
2024-07-13,10,1,12080,1,0,0
2024-07-14,7,2,17082,1,0,0
2024-07-15,1,6,15870,1,0,1
2024-07-16,17,1,1606,0,c,0
2024-07-17,2,2,9863,1,0,1
2024-07-18,11,6,6022,1,c,0
2024-07-19,9,7,17400,1,c,1
2024-07-20,7,6,6149,1,c,1
2024-07-21,17,5,6311,0,b,0
2024-07-22,17,3,3484,1,a,1
2024-07-23,2,5,16012,1,c,1
2024-07-24,6,2,16833,0,a,0
2024-07-25,14,7,12041,1,c,1
2024-07-26,6,4,4807,1,c,1
2024-07-27,2,7,4173,0,0,1
2024-07-28,1,7,18857,1,a,1
2024-07-29,10,7,15212,0,c,1
2024-07-30,5,5,11199,1,a,1
2024-07-31,2,4,3412,1,0,0
2024-08-01,16,6,17093,1,c,0
2024-08-02,2,2,19535,0,0,0
2024-08-03,10,3,4182,1,c,1
2024-08-04,2,4,2014,0,0,0
2024-08-05,16,2,18988,0,0,0
2024-08-06,16,4,18253,0,b,1
2024-08-07,19,5,7913,0,c,0
2024-08-08,7,2,3727,0,c,0
2024-08-09,12,5,3852,0,c,1
2024-08-10,15,1,10077,1,a,0
2024-08-11,8,2,19992,1,b,0
2024-08-12,6,4,2273,1,a,0
2024-08-13,10,1,8649,1,c,0
2024-08-14,3,5,2955,0,b,0
2024-08-15,19,5,9778,1,0,0
2024-08-16,17,4,5549,1,b,1
2024-08-17,7,1,16863,0,0,1
2024-08-18,4,7,12809,1,c,0
2024-08-19,14,6,9302,0,c,0
2024-08-20,15,3,9100,1,0,0
2024-08-21,8,4,3911,1,b,1
2024-08-22,15,5,13091,0,a,0
2024-08-23,14,2,10099,1,b,1
2024-08-24,9,1,6663,1,0,1
2024-08-25,8,6,12881,1,0,0
2024-08-26,17,3,15368,1,a,1
2024-08-27,2,2,17938,0,a,0
2024-08-28,3,1,9298,1,a,1
2024-08-29,8,6,4336,0,0,0
2024-08-30,12,4,7369,0,c,0
2024-08-31,1,6,3534,1,b,1
2024-09-01,10,4,3226,0,a,0
2024-09-02,3,7,10585,1,0,1
2024-09-03,6,1,1166,0,b,0
2024-09-04,7,6,11902,0,a,1
2024-09-05,18,3,4624,0,c,0
2024-09-06,11,6,19731,0,b,0
2024-09-07,19,1,18788,1,b,0
2024-09-08,5,2,10717,1,0,1
2024-09-09,19,2,13601,1,0,1
2024-09-10,11,6,14103,1,0,0
2024-09-11,12,6,14030,0,c,0
2024-09-12,10,4,3774,1,b,0
2024-09-13,8,1,10017,1,a,1
2024-09-14,9,4,11150,1,c,0
2024-09-15,4,3,4739,0,a,0
2024-09-16,5,7,15911,0,a,0
2024-09-17,8,2,5464,0,0,1
2024-09-18,9,5,13381,0,a,0
2024-09-19,15,5,14746,0,a,0
2024-09-20,15,1,5094,1,c,1
2024-09-21,16,1,3930,0,0,0
2024-09-22,14,5,1763,1,a,1
2024-09-23,8,1,12552,0,a,1
2024-09-24,18,2,4450,0,a,1
2024-09-25,10,3,15102,0,b,1
2024-09-26,6,3,2861,0,b,1
2024-09-27,12,4,11806,0,0,0
2024-09-28,2,2,14283,0,c,0
2024-09-29,7,7,17493,1,0,0
2024-09-30,16,1,13436,0,b,0
2024-10-01,3,1,9890,0,0,0
2024-10-02,13,7,16352,1,c,0
2024-10-03,3,4,6529,0,0,0
2024-10-04,18,4,16843,0,a,0
2024-10-05,11,1,9299,1,c,1
2024-10-06,8,1,9580,1,c,0
2024-10-07,6,7,9616,0,c,0
2024-10-08,1,2,19878,0,0,1
2024-10-09,1,7,12157,0,0,0
2024-10-10,8,4,11191,0,a,1
2024-10-11,5,7,12767,0,c,0
2024-10-12,16,7,18911,0,a,0
2024-10-13,11,7,3026,1,c,1
2024-10-14,5,2,11958,1,b,0
2024-10-15,4,6,2855,1,0,1
2024-10-16,6,1,16063,1,a,1
2024-10-17,14,5,15915,0,0,1
2024-10-18,19,7,18981,1,0,0
2024-10-19,9,5,18232,0,b,1
2024-10-20,12,6,6958,0,b,1
2024-10-21,11,1,15705,1,c,0
2024-10-22,14,4,11108,0,b,1
2024-10-23,16,5,19302,1,c,1
2024-10-24,1,4,6761,1,b,0
2024-10-25,13,5,1688,1,b,0
2024-10-26,13,4,7306,1,a,0
2024-10-27,2,7,6072,1,b,1
2024-10-28,4,5,18739,0,a,1
2024-10-29,6,4,19071,1,b,0
2024-10-30,5,6,11909,0,a,1
2024-10-31,3,2,13713,0,0,1
2024-11-01,1,4,13614,0,c,0
2024-11-02,4,2,10321,0,b,0
2024-11-03,2,2,7086,1,a,0
2024-11-04,5,1,13731,0,b,1
2024-11-05,3,7,14341,1,a,0
2024-11-06,9,6,7667,0,a,1
2024-11-07,6,2,13976,1,b,0
2024-11-08,18,3,18374,1,c,1
2024-11-09,6,7,13333,1,a,0
2024-11-10,19,2,6290,1,0,1
2024-11-11,12,4,14044,1,b,1
2024-11-12,11,2,18760,0,0,1
2024-11-13,2,4,14537,0,a,1
2024-11-14,15,4,16669,0,a,1
2024-11-15,12,3,17340,0,b,1
2024-11-16,12,2,16955,1,c,1
2024-11-17,9,2,3887,0,0,0
2024-11-18,2,5,16794,0,c,1
2024-11-19,3,7,15560,0,0,1
2024-11-20,12,5,2340,0,c,1
2024-11-21,16,1,12929,0,b,1
2024-11-22,1,4,1094,1,0,1
2024-11-23,3,3,13840,1,b,0
2024-11-24,2,5,16756,0,c,0
2024-11-25,9,2,9126,1,c,0
2024-11-26,19,1,18881,0,c,1
2024-11-27,15,3,11923,1,b,1
2024-11-28,18,6,8053,1,a,1
2024-11-29,11,2,16172,0,a,0
2024-11-30,16,2,11935,1,0,0
2024-12-01,17,6,13467,0,b,0
2024-12-02,5,4,12073,0,b,1
2024-12-03,12,4,8691,1,b,1
2024-12-04,11,5,14770,1,c,1
2024-12-05,15,5,16688,1,b,1
2024-12-06,3,2,1201,1,a,0
2024-12-07,1,7,18882,0,0,0
2024-12-08,16,2,14829,0,a,0
2024-12-09,2,5,4086,0,b,0
2024-12-10,2,6,12305,0,0,0
2024-12-11,3,5,3590,0,0,1
2024-12-12,8,2,8125,0,b,0
2024-12-13,15,3,8860,1,b,1
2024-12-14,7,2,6408,0,a,1
2024-12-15,6,3,2948,0,a,0
2024-12-16,9,3,4963,1,c,0
2024-12-17,1,2,1693,1,c,1
2024-12-18,8,7,6363,0,c,1
2024-12-19,3,7,13125,0,b,1
2024-12-20,4,1,12924,1,b,1
2024-12-21,15,5,6887,0,c,0
2024-12-22,6,7,11851,1,c,1
2024-12-23,15,4,8734,1,a,0
2024-12-24,3,2,10913,1,c,0
2024-12-25,14,3,17191,0,c,0
2024-12-26,14,2,6293,0,0,0
2024-12-27,4,5,14845,1,c,1
2024-12-28,12,6,14820,1,0,1
2024-12-29,17,7,3291,0,c,0
2024-12-30,7,7,15395,0,0,1
2024-12-31,9,7,13391,0,c,0
2025-01-01,3,3,3698,1,a,0
2025-01-02,13,4,12566,1,b,1
2025-01-03,15,4,10202,1,0,1
2025-01-04,18,7,15055,0,b,1
2025-01-05,19,4,2041,1,a,1
2025-01-06,1,6,18941,1,c,0
2025-01-07,6,7,18591,1,c,0
2025-01-08,2,1,10872,0,a,0
2025-01-09,14,3,4621,1,b,1
2025-01-10,6,6,4352,1,b,1
2025-01-11,14,3,19062,0,b,0
2025-01-12,4,7,11937,1,b,1
2025-01-13,8,6,15602,0,0,0
2025-01-14,3,7,9972,0,b,0
2025-01-15,19,6,1945,1,0,0
2025-01-16,14,7,8973,0,a,1
2025-01-17,17,1,15118,1,c,1
2025-01-18,8,3,12290,0,0,0
2025-01-19,14,6,17383,1,b,1
2025-01-20,6,1,19974,0,c,1
2025-01-21,16,2,11366,0,0,1
2025-01-22,19,7,2797,0,c,0
2025-01-23,14,5,12248,1,a,1
2025-01-24,19,6,3257,1,b,1
2025-01-25,3,4,3197,1,a,1
2025-01-26,10,1,9222,0,c,0
2025-01-27,19,1,15152,0,a,0
2025-01-28,9,6,3912,1,b,0
2025-01-29,13,1,12004,1,0,1
2025-01-30,7,2,9874,0,a,0
2025-01-31,14,1,16416,0,b,1
2025-02-01,9,5,7152,0,c,0
2025-02-02,19,5,8172,1,a,1
2025-02-03,15,7,4185,0,0,0
2025-02-04,14,7,10161,1,a,0
2025-02-05,6,4,16765,0,c,1
2025-02-06,4,2,18467,1,c,0
2025-02-07,8,5,5862,0,c,1
2025-02-08,17,6,4070,0,a,1
2025-02-09,9,3,12940,1,a,1
2025-02-10,1,3,9563,0,a,1
2025-02-11,14,3,15931,0,0,1
2025-02-12,11,7,17585,0,b,1
2025-02-13,3,6,17472,1,a,0
2025-02-14,9,1,15772,0,0,0
2025-02-15,14,6,15455,1,c,0
2025-02-16,9,1,7299,0,a,0
2025-02-17,4,3,11188,0,a,0
2025-02-18,4,4,13686,1,a,0
2025-02-19,8,4,15011,1,0,1
2025-02-20,2,1,18938,1,a,1
2025-02-21,9,3,13874,1,a,1
2025-02-22,14,6,14441,1,b,0
2025-02-23,9,4,1054,1,0,1
2025-02-24,16,1,5031,0,b,1
2025-02-25,17,6,10315,0,b,1
2025-02-26,16,3,2552,0,b,1
2025-02-27,12,2,8795,0,b,0
2025-02-28,3,3,6271,1,c,1
2025-03-01,11,7,15665,0,a,1
2025-03-02,14,3,1115,0,b,1
2025-03-03,18,6,4613,0,0,0
2025-03-04,5,6,7372,1,a,0
2025-03-05,16,5,17130,1,b,1
2025-03-06,5,5,4837,0,b,1
2025-03-07,3,6,4533,1,0,0
2025-03-08,12,6,10610,0,c,0
2025-03-09,1,2,12108,1,0,1
2025-03-10,9,2,6831,0,c,0
2025-03-11,9,3,2294,1,c,0
2025-03-12,4,7,16663,0,c,0
2025-03-13,3,4,8550,0,b,1
2025-03-14,17,7,19459,1,b,0
2025-03-15,2,2,14830,1,c,0
2025-03-16,1,3,14031,1,c,1
2025-03-17,8,7,12869,1,b,1
2025-03-18,13,1,6817,0,c,1
2025-03-19,15,5,19162,0,b,0
2025-03-20,8,7,13867,0,c,0
2025-03-21,12,4,13086,0,b,1
2025-03-22,12,3,11690,0,0,1
2025-03-23,14,7,17757,0,c,1
2025-03-24,15,6,15770,0,c,1
2025-03-25,15,1,15329,0,0,1
2025-03-26,9,5,11457,1,a,0
2025-03-27,19,1,11034,0,c,0
2025-03-28,8,3,18957,1,a,1
2025-03-29,19,2,18171,1,0,0
2025-03-30,6,5,2545,1,c,1
2025-03-31,19,1,14359,1,a,0
2025-04-01,4,2,14146,0,c,0
2025-04-02,7,4,14498,1,c,1
2025-04-03,4,3,14171,0,b,1
2025-04-04,12,3,15202,0,a,1
2025-04-05,13,5,5374,1,b,1
2025-04-06,3,1,10849,0,b,0
2025-04-07,12,4,17990,0,a,0
2025-04-08,2,6,14336,1,a,1
2025-04-09,2,5,3576,1,b,0
2025-04-10,9,6,6051,0,c,1
2025-04-11,1,5,17706,0,c,1
2025-04-12,8,1,11068,0,0,1
2025-04-13,6,4,17967,0,c,1
2025-04-14,6,1,12001,1,a,1
2025-04-15,18,3,9847,1,a,0
2025-04-16,17,6,5881,1,0,0
2025-04-17,12,2,9414,1,a,0
2025-04-18,6,7,19506,0,b,1
2025-04-19,8,3,8699,1,0,1
2025-04-20,19,3,17045,0,0,0
2025-04-21,10,6,19604,0,c,0
2025-04-22,1,5,6123,1,c,1
2025-04-23,13,3,17211,0,b,0
2025-04-24,17,7,4550,0,b,1
2025-04-25,3,4,11634,0,c,1
2025-04-26,8,3,13177,1,c,1
2025-04-27,14,4,1166,0,b,0
2025-04-28,3,1,9309,0,c,1
2025-04-29,16,5,11001,0,0,1
2025-04-30,13,4,3206,0,b,0
2025-05-01,17,3,2250,1,c,1
2025-05-02,13,5,5558,1,a,1
2025-05-03,6,7,10863,0,a,0
2025-05-04,17,5,3151,0,b,0
2025-05-05,14,4,6077,0,a,1
2025-05-06,17,4,16552,1,a,0
2025-05-07,8,2,3297,1,0,0
2025-05-08,11,2,10228,0,b,1
2025-05-09,1,5,3614,0,a,1
2025-05-10,7,6,2879,1,c,1
2025-05-11,17,6,1620,0,b,1
2025-05-12,10,2,9262,1,b,1
2025-05-13,11,3,19187,0,a,1
2025-05-14,9,1,2925,0,a,0
2025-05-15,9,5,18421,0,0,1
2025-05-16,5,1,11553,0,c,0
2025-05-17,17,2,10630,1,0,0
2025-05-18,9,4,13003,1,0,1
2025-05-19,17,7,9676,1,c,0
2025-05-20,19,5,5898,0,a,1
2025-05-21,7,2,15601,0,0,0
2025-05-22,9,3,14136,1,b,0
2025-05-23,7,7,15578,1,0,0
2025-05-24,13,5,7121,0,c,0
2025-05-25,11,5,6789,1,0,0
2025-05-26,14,6,17310,0,0,0
2025-05-27,19,4,18734,1,b,1
2025-05-28,11,5,14134,0,c,0
2025-05-29,13,4,7485,0,b,1
2025-05-30,14,2,10980,1,a,1
2025-05-31,13,3,4625,1,c,0
2025-06-01,1,7,12512,0,0,0
2025-06-02,8,7,9951,0,b,0
2025-06-03,12,3,9117,1,b,1
2025-06-04,19,5,9989,0,c,0
2025-06-05,12,5,17915,1,b,1
2025-06-06,8,2,12608,0,c,0
2025-06-07,8,6,1598,1,a,0
2025-06-08,13,6,8428,0,c,1
2025-06-09,12,6,5904,0,c,0
2025-06-10,16,4,3909,0,a,1
2025-06-11,1,6,14551,0,a,0
2025-06-12,13,3,18062,0,0,0
2025-06-13,7,7,9922,0,b,0
2025-06-14,5,7,3025,0,a,0
2025-06-15,8,4,14220,1,a,0
2025-06-16,14,2,14190,1,b,1
2025-06-17,13,3,3766,0,b,1
2025-06-18,15,7,19482,1,0,1
2025-06-19,17,3,1391,1,0,1
2025-06-20,15,7,11935,0,c,1
2025-06-21,18,1,4784,1,0,0
2025-06-22,18,2,19069,0,a,0
2025-06-23,2,2,3914,1,a,0
2025-06-24,4,1,14243,1,b,0
2025-06-25,1,4,13282,1,0,0
2025-06-26,4,7,13965,0,c,1
2025-06-27,18,7,12505,1,c,1
2025-06-28,5,7,5951,0,c,1
2025-06-29,19,6,8655,0,c,1
2025-06-30,15,6,5610,1,b,1
2025-07-01,8,6,18468,0,0,0
2025-07-02,17,6,8583,0,0,0
2025-07-03,1,6,18701,1,0,0
2025-07-04,12,1,7880,0,0,0
2025-07-05,19,2,3349,1,c,1
2025-07-06,15,4,8208,1,c,1
2025-07-07,9,3,14720,0,b,0
2025-07-08,7,6,7881,1,b,0
2025-07-09,2,1,4722,1,c,0
2025-07-10,9,7,16332,0,a,0
2025-07-11,10,4,8224,0,0,0
2025-07-12,2,4,14229,0,b,0
2025-07-13,19,4,8802,0,c,1
2025-07-14,11,1,12439,1,0,1
2025-07-15,13,3,4134,1,0,1
2025-07-16,10,6,3598,1,c,1
2025-07-17,14,4,5052,1,a,0
2025-07-18,18,1,13741,1,a,0
2025-07-19,19,7,4824,0,b,0
2025-07-20,9,2,4520,1,c,0
2025-07-21,7,7,2249,1,b,1
2025-07-22,3,1,16565,1,a,0
2025-07-23,6,1,19458,1,b,0
2025-07-24,2,1,19888,0,b,1
2025-07-25,6,4,13997,0,a,0
2025-07-26,3,1,3014,0,0,1
2025-07-27,16,2,5944,1,0,0
2025-07-28,8,4,1948,1,a,1
2025-07-29,2,7,17490,1,0,1
2025-07-30,17,2,11683,0,c,0
2025-07-31,9,5,15012,1,0,0
2025-08-01,12,7,5692,0,a,1
2025-08-02,3,1,4240,1,c,0
2025-08-03,11,6,10762,0,b,1
2025-08-04,1,6,14731,0,a,0
2025-08-05,13,4,19018,1,a,1
2025-08-06,15,6,11130,1,0,0
2025-08-07,5,7,18916,0,c,1
2025-08-08,17,4,8608,0,a,1
2025-08-09,6,7,13409,0,c,0
2025-08-10,11,1,18824,0,c,0
2025-08-11,18,3,12589,0,0,1
2025-08-12,4,3,13437,1,a,1
2025-08-13,3,2,18999,0,c,1
2025-08-14,13,1,10705,1,c,0
2025-08-15,9,6,16376,1,b,1
2025-08-16,6,1,19982,1,0,1
2025-08-17,12,5,12611,1,a,0
2025-08-18,2,3,8590,1,c,1
2025-08-19,3,6,19711,0,0,0
2025-08-20,3,7,7565,1,a,1
2025-08-21,12,7,19360,0,c,0
2025-08-22,15,3,2835,1,a,0
2025-08-23,9,1,17738,0,a,0
2025-08-24,8,6,10797,1,0,0
2025-08-25,11,2,4195,0,0,0
2025-08-26,16,7,14868,0,b,0
2025-08-27,4,1,10179,0,b,1
2025-08-28,1,2,9345,1,b,0
2025-08-29,7,6,1906,0,c,1
2025-08-30,2,3,12955,1,b,0
2025-08-31,5,5,16768,1,a,0
2025-09-01,7,4,8198,0,0,1
2025-09-02,4,3,2620,1,a,0
2025-09-03,5,2,12820,1,0,1
2025-09-04,1,1,12766,1,0,1
2025-09-05,1,7,9523,1,a,1
2025-09-06,15,6,5338,0,a,0
2025-09-07,19,3,16911,1,c,1
2025-09-08,10,7,17813,0,0,1
2025-09-09,18,7,6301,1,b,1
2025-09-10,3,5,16144,0,c,0
2025-09-11,11,6,14784,0,b,0
2025-09-12,15,2,3423,1,c,0
2025-09-13,11,6,9272,1,0,0
2025-09-14,17,6,2573,1,a,0
2025-09-15,17,1,17803,1,a,1
2025-09-16,6,4,1466,1,0,1
2025-09-17,5,7,16787,0,a,1
2025-09-18,8,2,6176,0,0,1
2025-09-19,2,1,4393,0,0,0
2025-09-20,16,7,10757,1,0,0
2025-09-21,12,4,16164,1,c,0
2025-09-22,6,1,13222,1,a,0
2025-09-23,1,4,19419,0,c,1
2025-09-24,4,4,19016,1,b,1
2025-09-25,17,4,19368,0,0,1
2025-09-26,13,1,1003,0,a,0
2025-09-27,18,6,8477,1,b,1
2025-09-28,5,4,6998,0,0,1
2025-09-29,3,6,1602,0,b,0
2025-09-30,11,7,8256,0,c,0
2025-10-01,13,7,11559,1,c,1
2025-10-02,4,2,14686,0,a,0
2025-10-03,14,5,14973,1,b,1
2025-10-04,11,6,7714,1,b,1
2025-10-05,10,7,9376,0,c,1
2025-10-06,19,5,12701,1,c,1
2025-10-07,18,4,15891,0,a,1
2025-10-08,6,5,4251,1,0,0
2025-10-09,15,5,9144,1,a,0
2025-10-10,10,4,17438,1,c,0
2025-10-11,5,6,10916,1,a,1
2025-10-12,5,4,3910,1,0,1
2025-10-13,10,2,19254,1,c,0
2025-10-14,5,3,12482,1,0,0
2025-10-15,3,1,4348,0,a,0
2025-10-16,6,4,18985,0,0,1
2025-10-17,4,4,6830,0,c,0
2025-10-18,18,5,12529,1,c,0
2025-10-19,9,2,9120,0,0,1
2025-10-20,17,7,19474,1,a,0
2025-10-21,13,7,6480,1,a,0
2025-10-22,15,5,10443,1,a,1
2025-10-23,17,6,7370,1,a,1
2025-10-24,13,4,1170,1,b,0
2025-10-25,16,4,3809,1,b,1
2025-10-26,4,5,7993,1,0,0
2025-10-27,5,4,12946,1,b,0
2025-10-28,5,6,4991,0,b,0
2025-10-29,9,3,1826,1,b,0
2025-10-30,17,1,10857,0,0,1
2025-10-31,13,1,17513,0,b,1
2025-11-01,2,1,18801,1,a,1
2025-11-02,13,3,7798,0,a,0
2025-11-03,19,4,18791,1,0,0
2025-11-04,3,5,6136,0,0,0
2025-11-05,10,7,18421,1,0,1
2025-11-06,2,2,13491,0,c,0
2025-11-07,13,4,8546,1,b,0
2025-11-08,19,3,6903,0,0,0
2025-11-09,17,6,14855,1,0,1
2025-11-10,14,3,17406,1,0,0
2025-11-11,12,7,15949,0,a,0
2025-11-12,12,1,10825,0,0,1
2025-11-13,11,4,7287,0,a,1
2025-11-14,7,7,13193,0,a,0
2025-11-15,4,1,2405,1,c,0
2025-11-16,19,2,10670,0,0,1
2025-11-17,1,6,18578,0,c,1
2025-11-18,3,1,9767,1,0,1
2025-11-19,13,2,8923,1,b,0
2025-11-20,15,3,2606,1,0,1
2025-11-21,2,1,9643,0,0,0
2025-11-22,11,1,9316,0,0,1
2025-11-23,4,5,12646,0,0,0
2025-11-24,19,6,11556,0,0,0
2025-11-25,17,6,11058,1,0,1
2025-11-26,3,7,7250,0,c,1
2025-11-27,18,3,2683,0,b,0
2025-11-28,8,5,12726,1,c,1
2025-11-29,19,7,8663,1,b,0
2025-11-30,5,2,14083,1,c,0
2025-12-01,7,7,14146,0,c,1
2025-12-02,8,2,12253,0,0,0
2025-12-03,5,3,16736,1,c,1
2025-12-04,17,6,4223,0,b,0
2025-12-05,5,2,6441,0,a,0
2025-12-06,4,3,10822,1,b,1
2025-12-07,19,7,8381,1,c,0
2025-12-08,2,2,13863,1,a,0
2025-12-09,11,4,6184,0,0,0
2025-12-10,13,1,17653,0,a,1
2025-12-11,15,7,10315,0,0,1
2025-12-12,12,6,5533,1,b,0
2025-12-13,11,7,18426,0,a,0
2025-12-14,7,4,15560,0,a,0
2025-12-15,5,3,2641,1,a,1
2025-12-16,17,3,16925,0,0,0
2025-12-17,9,7,11633,0,0,0
2025-12-18,14,4,4297,1,b,1
2025-12-19,12,7,18767,1,b,1
2025-12-20,6,1,4996,1,c,0
2025-12-21,17,1,1014,1,0,1
2025-12-22,19,5,15895,1,b,0
2025-12-23,19,2,2674,0,a,1
2025-12-24,16,5,6099,1,a,1
2025-12-25,12,1,18864,1,a,1
2025-12-26,12,4,8363,1,b,1
2025-12-27,6,2,6957,0,a,0
2025-12-28,4,4,5210,0,a,0
2025-12-29,6,5,16776,1,0,1
2025-12-30,11,3,18359,0,0,0
2025-12-31,1,4,19069,0,b,0
2026-01-01,15,5,3083,0,0,0
2026-01-02,11,5,19070,1,c,1
2026-01-03,19,5,5158,0,b,1
2026-01-04,18,3,17571,0,c,0
2026-01-05,17,3,3782,1,c,0
2026-01-06,19,7,5100,1,b,0
2026-01-07,14,3,12701,0,0,0
2026-01-08,18,2,16525,1,0,1
2026-01-09,19,3,19456,1,b,0
2026-01-10,15,3,1097,1,c,0
2026-01-11,15,3,10483,1,b,0
2026-01-12,4,4,4464,0,b,0
2026-01-13,7,3,2787,1,a,0
2026-01-14,13,2,8763,1,a,1
2026-01-15,3,5,1683,0,c,1
2026-01-16,16,4,17092,1,0,1
2026-01-17,9,1,2132,0,a,1
2026-01-18,8,3,13314,1,a,1
2026-01-19,13,7,6877,0,c,0
2026-01-20,17,7,14068,1,b,1
2026-01-21,17,5,15633,1,a,1
2026-01-22,17,5,16758,0,0,1
2026-01-23,1,4,18425,0,c,0
2026-01-24,8,7,12057,0,a,0
2026-01-25,19,1,1854,0,c,0
2026-01-26,6,6,6738,0,a,0
2026-01-27,3,7,3026,1,a,1
2026-01-28,5,7,6365,0,c,1
2026-01-29,13,2,3550,1,0,1
2026-01-30,15,6,8089,0,0,0
2026-01-31,14,5,17623,0,b,1
2026-02-01,16,6,17873,1,a,1
2026-02-02,18,7,13043,1,b,0
2026-02-03,11,5,2036,1,c,0
2026-02-04,3,6,7122,1,b,1
2026-02-05,10,5,15578,0,c,1
2026-02-06,10,5,16689,1,0,1
2026-02-07,16,4,17150,0,c,1
2026-02-08,12,1,12692,0,c,1
2026-02-09,2,5,13054,0,b,1
2026-02-10,9,2,2767,1,a,0
2026-02-11,3,7,5708,1,b,0
2026-02-12,15,7,9353,1,0,1
2026-02-13,3,2,2256,1,0,0
2026-02-14,19,3,11143,1,0,1
2026-02-15,18,5,6351,1,a,1
2026-02-16,8,5,15263,0,b,0
2026-02-17,17,5,1749,1,c,0
2026-02-18,8,6,18092,0,c,1
2026-02-19,7,5,7416,0,a,0
2026-02-20,7,5,7950,1,0,1
2026-02-21,3,2,13328,1,a,0
2026-02-22,1,1,2713,1,c,1
2026-02-23,4,1,13777,1,0,0
2026-02-24,5,3,9308,0,a,1
2026-02-25,1,2,11673,1,c,0
2026-02-26,15,5,16378,1,c,0
2026-02-27,5,1,16329,0,a,0
2026-02-28,13,4,14882,0,c,1
2026-03-01,8,4,17579,1,b,0
2026-03-02,8,4,5714,0,b,0
2026-03-03,5,5,11664,1,0,1
2026-03-04,9,5,16753,1,b,1
2026-03-05,1,3,13321,0,b,0
2026-03-06,4,7,15630,0,a,0
2026-03-07,3,3,18658,1,0,0
2026-03-08,2,3,4709,1,a,0
2026-03-09,8,6,1338,1,a,1
2026-03-10,9,4,7761,0,b,0
2026-03-11,2,5,5275,0,b,1
2026-03-12,14,4,12491,1,c,1
2026-03-13,14,3,19040,1,c,0
2026-03-14,4,5,7762,0,0,1
2026-03-15,6,2,9834,1,b,0
2026-03-16,11,1,15358,0,c,1
2026-03-17,3,1,10872,1,a,1
2026-03-18,8,3,18553,0,b,1
2026-03-19,3,7,9173,1,0,0
2026-03-20,14,4,17685,1,0,1
2026-03-21,13,2,12333,1,a,1
2026-03-22,13,5,18950,0,c,1
2026-03-23,2,7,12356,1,a,1
2026-03-24,13,4,8816,1,c,1
2026-03-25,19,3,13149,1,b,1
2026-03-26,6,4,19594,1,0,0
2026-03-27,16,3,12344,1,c,1
2026-03-28,2,6,17187,1,a,1
2026-03-29,8,1,12851,0,b,0
2026-03-30,17,7,8230,0,c,1
2026-03-31,2,1,9803,1,b,1
2026-04-01,10,4,16795,1,b,0
2026-04-02,16,2,2943,0,a,0
2026-04-03,6,5,15015,0,a,1
2026-04-04,2,3,9348,1,b,1
2026-04-05,2,5,12750,0,b,1
2026-04-06,13,1,6385,1,c,1
2026-04-07,15,2,17639,1,a,0
2026-04-08,2,2,10243,0,c,1
2026-04-09,7,5,17273,1,0,0
2026-04-10,3,1,6032,1,c,1
2026-04-11,8,5,7261,1,b,0
2026-04-12,14,4,19801,1,0,1
2026-04-13,7,2,19640,0,c,0
2026-04-14,7,2,3634,0,0,0
2026-04-15,1,4,2891,0,a,0
2026-04-16,17,1,11683,1,c,0
2026-04-17,9,2,10967,0,c,0
2026-04-18,13,7,13128,0,a,1
2026-04-19,19,6,8426,0,c,1
2026-04-20,19,6,2970,1,0,1
2026-04-21,17,6,7771,1,a,0
2026-04-22,10,3,11684,1,0,0
2026-04-23,10,7,13857,1,c,1
2026-04-24,4,3,18032,1,c,0
2026-04-25,8,1,10832,0,c,0
2026-04-26,18,4,15640,0,c,0
2026-04-27,14,5,13626,0,0,0
2026-04-28,18,7,19485,1,c,1
2026-04-29,14,1,14423,0,a,1
2026-04-30,15,5,17802,0,a,1
2026-05-01,4,1,17333,1,b,0
2026-05-02,13,3,3352,1,a,1
2026-05-03,8,6,2751,1,b,0
2026-05-04,18,4,13167,1,a,1
2026-05-05,12,3,6524,0,a,1
2026-05-06,14,4,19735,1,c,0
2026-05-07,2,7,16183,1,a,1
2026-05-08,18,5,18673,1,c,0
2026-05-09,2,1,12315,0,c,1
2026-05-10,11,2,3702,0,a,1
2026-05-11,9,2,9835,0,0,1
2026-05-12,12,4,15542,0,c,1
2026-05-13,17,6,13259,0,a,1
2026-05-14,15,6,3922,1,0,1
2026-05-15,17,4,7654,1,a,0
2026-05-16,18,3,3021,1,a,1
2026-05-17,6,2,14955,0,0,1
2026-05-18,17,3,16716,1,a,0
2026-05-19,18,5,12310,0,c,0
2026-05-20,8,2,17520,0,b,1
2026-05-21,9,5,5225,1,b,1
2026-05-22,6,1,10209,1,a,0
2026-05-23,5,3,12892,1,b,1
2026-05-24,12,4,16723,1,b,1
2026-05-25,11,2,13719,0,b,1
