id_cliente,renda_mensal,idade,score_credito,tempo_emprego,num_cartoes,percentual_comprometido,pagamentos_atraso,valor_divida,risco_credito
1697,1490.43,68,437,10.3,1,0.59,4,45162.89,0
1698,3568.16,57,732,3.8,2,0.76,0,11140.29,0
1699,19299.19,43,769,12.6,4,0.3,1,2966.21,1
1700,11441.06,46,649,35.0,3,0.93,7,4516.21,0
1701,19350.62,20,425,13.9,3,0.96,4,13069.04,0
1702,9217.46,31,608,22.5,7,0.87,1,38072.45,0
1703,6924.51,42,529,17.3,7,0.57,4,25499.59,0
1704,10616.7,65,759,18.4,6,0.42,7,22779.44,0
1705,9350.72,18,644,38.8,0,0.06,3,29207.0,0
1706,3007.63,70,609,11.8,9,0.95,2,44511.16,0
1707,13175.7,20,319,25.1,3,0.95,4,4521.52,0
1708,5104.73,71,840,16.8,0,0.02,6,34736.21,0
1709,12772.17,43,776,2.4,4,0.36,1,46339.54,1
1710,13353.82,35,568,19.6,2,0.88,0,10667.5,0
1711,3888.47,26,302,32.5,2,0.08,4,41888.62,0
1712,2165.64,55,315,4.0,3,0.2,6,34901.24,0
1713,15834.47,40,657,2.8,1,0.98,7,723.43,0
1714,9736.21,38,432,6.1,6,0.85,7,11580.58,0
1715,2105.11,74,611,30.6,3,0.91,9,30292.24,0
1716,19902.46,18,781,29.0,4,0.14,8,25120.02,0
1717,2097.83,38,843,22.6,1,0.21,0,26396.81,1
1718,14205.67,44,604,18.7,5,0.61,6,11596.52,0
1719,19689.9,59,568,35.5,8,0.5,9,33750.17,0
1720,5544.42,23,713,30.7,7,0.3,7,13320.92,0
1721,3702.74,72,324,32.5,7,0.88,5,19471.75,0
1722,3306.31,61,615,32.5,1,0.9,9,18445.8,0
1723,6762.23,53,575,25.7,3,0.29,3,33601.25,0
1724,2919.87,45,688,18.3,7,0.16,6,4512.64,0
1725,14151.07,62,743,34.6,0,0.15,2,10277.1,1
1726,2183.54,34,726,37.0,7,0.48,1,10024.85,0
1727,10679.02,57,356,1.0,2,0.13,5,5421.23,0
1728,19937.24,69,667,2.1,7,0.47,1,10379.75,0
1729,16465.44,20,641,38.3,5,0.46,5,30353.01,0
1730,12689.17,29,603,11.1,6,0.88,9,36608.41,0
1731,6818.82,56,673,34.9,1,0.3,2,33015.17,1
1732,12854.02,29,411,15.6,0,0.56,1,23759.41,0
1733,11013.79,19,305,4.8,5,0.74,7,2621.73,0
1734,9095.58,73,578,3.2,2,0.6,3,47950.35,0
1735,3483.5,63,681,6.3,3,0.95,3,8403.82,0
1736,17845.48,39,312,10.0,8,0.6,6,33421.07,0
1737,9545.91,40,602,19.5,2,0.9,7,45644.53,0
1738,4697.83,47,459,28.1,1,0.25,8,34888.85,0
1739,7987.43,22,453,39.5,1,0.56,9,10902.48,0
1740,8868.47,26,480,17.7,1,0.54,7,15789.81,0
1741,16723.22,38,825,20.7,5,0.99,3,1510.29,0
1742,14938.67,28,479,20.9,1,0.2,1,30637.91,0
1743,15616.79,22,676,21.6,6,0.14,9,30649.65,0
1744,1209.59,52,467,20.7,6,0.61,4,36275.03,0
1745,8906.93,44,513,0.4,6,0.22,6,549.81,0
1746,10145.54,66,449,0.1,1,0.64,1,40892.06,0
1747,1364.65,19,315,3.9,6,0.97,3,36935.55,0
1748,5936.45,41,390,4.1,9,0.95,5,7044.33,0
1749,15445.51,48,419,28.2,7,0.23,7,17381.33,0
1750,3605.08,50,552,8.2,7,0.17,9,31926.24,0
1751,11170.89,56,359,35.8,1,0.56,5,24789.84,0
1752,5088.84,47,565,37.1,4,0.59,5,5754.71,0
1753,1230.29,63,708,39.0,5,0.66,5,4367.27,0
1754,5582.83,54,330,37.6,8,0.74,3,39072.81,0
1755,19541.6,68,320,10.9,5,0.6,2,7798.36,0
1756,16229.21,45,588,20.4,9,0.11,0,8604.63,0
1757,19231.96,48,842,7.0,5,0.79,1,41546.16,0
1758,10269.23,28,797,32.2,9,0.08,1,30606.98,1
1759,3084.99,40,773,35.5,9,0.02,9,30235.78,0
1760,11411.23,74,704,34.1,5,0.77,6,23967.29,0
1761,9633.17,19,847,17.3,8,0.55,5,28449.75,0
1762,17042.78,57,431,30.3,9,0.7,7,30088.48,0
1763,2863.57,58,623,3.9,6,0.38,8,48391.31,0
1764,10276.58,44,431,1.6,0,0.01,4,11148.67,0
1765,3850.92,52,820,30.1,0,0.33,2,10728.12,1
1766,7168.84,19,329,17.0,3,0.61,3,2860.92,0
1767,15009.78,56,600,39.8,1,0.23,7,32909.94,0
1768,10044.34,54,303,3.9,2,0.69,2,27452.11,0
1769,8141.88,38,624,34.2,6,0.79,1,5561.96,0
1770,8495.05,22,808,19.2,6,0.45,6,18226.95,0
1771,9729.49,69,536,33.1,2,0.88,3,8933.16,0
1772,15915.31,62,834,32.7,1,0.85,7,16574.09,0
1773,17949.61,38,315,36.6,0,0.88,0,47563.21,0
1774,19151.36,46,833,11.9,8,0.66,7,34165.94,0
1775,15951.16,37,745,38.0,9,0.3,4,378.46,0
1776,6992.73,55,802,6.1,2,0.48,1,12625.4,0
1777,14074.56,37,529,3.3,8,0.71,0,518.08,0
1778,9314.46,67,406,17.3,3,0.21,5,35743.42,0
1779,5838.74,42,688,33.1,9,0.74,8,23471.09,0
1780,16976.56,19,562,18.9,5,0.55,8,49700.93,0
1781,1730.1,74,364,33.2,6,0.1,8,36679.16,0
1782,18133.48,49,564,29.2,9,0.56,3,25895.65,0
1783,9768.07,43,637,8.4,5,0.07,5,40235.27,0
1784,13106.83,23,600,38.0,0,0.01,9,35240.18,0
1785,13527.72,58,677,2.4,5,0.89,5,12188.81,0
1786,18007.24,74,474,35.9,5,0.49,4,26512.91,0
1787,13096.72,20,451,12.2,4,0.54,1,27799.94,0
1788,12664.74,50,775,20.0,2,0.28,6,22561.58,0
1789,2266.39,18,565,16.9,9,0.54,0,8959.63,0
1790,10849.75,68,628,6.9,2,0.17,5,11168.45,0
1791,3853.21,22,462,14.3,9,0.75,4,14052.37,0
1792,15011.24,30,737,7.7,6,0.82,4,512.76,0
1793,10732.22,36,642,8.2,7,0.86,7,45847.19,0
1794,13924.33,29,666,7.5,2,0.11,8,34304.8,0
1795,1791.79,65,764,19.6,2,0.56,6,34480.87,0
1796,2611.05,42,498,31.9,6,0.81,9,28616.53,0
1797,14610.14,74,799,22.8,9,0.13,7,34465.54,0
1798,2369.6,68,315,35.7,6,0.1,1,49093.13,0
1799,2353.88,52,595,25.5,8,0.82,1,19258.02,0
1800,1230.06,29,810,27.6,5,0.8,7,35626.28,0
1801,19173.53,47,538,26.7,6,0.45,5,17976.45,0
1802,15012.66,22,600,18.0,9,0.11,7,42714.44,0
1803,7711.78,51,305,27.6,0,0.52,8,42901.43,0
1804,6634.18,39,519,2.8,6,0.39,8,45113.32,0
1805,7644.36,56,752,34.4,1,0.52,5,273.17,0
1806,15718.42,30,732,31.1,6,0.44,7,14909.57,0
1807,13566.04,74,685,9.8,2,0.57,1,6696.22,0
1808,4518.72,64,594,30.7,8,0.73,7,22699.31,0
1809,4308.08,71,417,0.5,4,0.77,2,24772.48,0
1810,2869.52,20,704,8.7,6,0.65,0,12795.2,0
1811,13545.75,70,311,2.6,7,0.2,6,36172.32,0
1812,15523.08,37,508,31.2,1,0.4,0,13488.49,0
1813,6035.88,48,464,30.2,0,0.07,0,42694.57,0
1814,1397.95,22,593,32.5,6,0.45,0,8882.97,0
1815,2561.26,41,818,0.2,5,0.97,3,18361.76,0
1816,19389.34,57,377,20.0,5,0.64,3,31111.89,0
1817,6613.45,71,733,28.2,1,0.15,9,30266.75,0
1818,15615.24,50,376,6.2,2,0.27,5,3901.46,0
1819,12868.61,25,347,26.0,3,0.06,9,42312.93,0
1820,8256.85,41,381,3.4,2,0.18,2,29903.25,0
1821,4908.06,67,508,7.3,1,0.49,9,43492.98,0
1822,3306.34,37,744,19.0,2,0.34,5,43381.78,0
1823,12685.25,33,821,26.1,5,0.2,6,27295.93,0
1824,15718.04,67,328,5.8,8,0.15,0,45539.07,0
1825,13234.18,69,603,7.4,3,0.66,5,42420.39,0
1826,11075.74,29,764,8.2,5,0.56,9,47906.15,0
1827,1797.07,30,801,9.5,0,0.84,0,42524.92,0
1828,19401.29,62,745,9.1,5,0.18,6,41060.19,0
1829,16175.57,59,789,15.8,2,0.85,9,23468.02,0
1830,6563.62,56,727,26.2,8,0.58,4,10601.55,0
1831,19619.44,42,658,17.5,3,0.27,9,45535.44,0
1832,12435.75,63,390,31.0,6,0.27,3,36127.46,0
1833,12066.03,49,352,28.8,3,0.39,0,14087.39,0
1834,15213.39,41,503,5.1,5,0.46,8,17049.79,0
1835,16423.63,65,455,2.0,6,0.08,6,34303.93,0
1836,13473.09,64,301,35.1,1,0.84,1,23890.87,0
1837,3433.82,61,656,3.2,9,0.12,3,4074.13,0
1838,7427.08,26,357,5.9,5,0.48,3,7072.4,0
1839,18633.59,57,553,0.9,7,0.38,7,37282.43,0
1840,5267.7,67,479,25.1,5,0.51,1,16428.48,0
1841,8071.17,40,792,23.3,1,0.89,4,25382.47,0
1842,9209.46,67,334,39.5,3,0.99,9,38331.07,0
1843,9348.69,30,374,35.5,0,0.02,7,37558.78,0
1844,12645.85,49,588,16.4,6,0.39,5,8350.75,0
1845,18918.44,67,670,14.9,7,0.82,3,4919.69,0
1846,5573.16,32,628,11.9,9,0.33,4,29557.61,0
1847,3308.53,53,603,6.1,1,0.65,1,37081.64,0
1848,4751.94,66,520,5.5,9,0.99,4,7452.0,0
1849,17851.57,22,463,5.3,4,0.65,2,18597.76,0
1850,13270.41,39,779,4.6,7,0.11,2,43513.9,1
1851,6432.23,33,754,9.6,7,0.84,6,47211.16,0
1852,16502.99,58,674,12.3,4,0.97,2,22703.49,0
1853,17366.03,27,519,38.5,7,0.71,3,3975.8,0
1854,17083.77,41,553,23.1,5,0.42,6,12884.82,0
1855,18459.6,35,487,39.5,4,0.95,2,11648.5,0
1856,5792.58,66,490,14.9,3,0.97,9,11948.19,0
1857,15345.8,35,688,18.3,4,0.94,9,24694.09,0
1858,9750.25,24,514,13.0,3,0.41,1,29161.28,0
1859,16997.97,21,674,7.3,0,0.79,9,6125.48,0
1860,14841.32,43,385,5.7,2,0.65,6,44467.8,0
1861,15752.5,22,773,37.8,7,0.18,4,30998.69,0
1862,13467.07,72,830,39.5,6,0.54,0,29862.59,0
1863,4371.15,33,346,1.8,6,0.75,9,49363.95,0
1864,11355.51,52,364,6.0,2,0.9,7,31407.2,0
1865,19708.73,43,774,16.9,8,0.86,2,46447.96,0
1866,18810.37,35,445,7.5,5,0.15,6,14312.85,0
1867,1820.3,46,681,14.6,7,0.49,5,12006.47,0
1868,4131.48,40,365,5.2,7,0.48,9,25825.93,0
1869,3502.85,70,816,18.3,2,0.9,5,25430.45,0
1870,14793.62,31,392,10.9,3,0.0,7,11324.18,0
1871,16537.92,32,725,14.1,5,0.74,3,34982.78,0
1872,5056.72,66,767,3.8,1,0.62,3,1481.69,0
1873,10611.2,50,393,17.1,6,0.92,2,34531.52,0
1874,16973.36,42,432,39.3,1,0.46,0,22858.89,0
1875,14923.23,38,733,13.2,4,0.66,9,34450.38,0
1876,11302.51,34,640,35.1,3,0.97,2,23854.03,0
1877,12216.61,40,613,33.7,8,0.74,0,48866.69,0
1878,10658.85,74,511,38.1,1,0.07,5,16734.25,0
1879,6653.42,60,819,31.6,6,0.17,7,49128.65,0
1880,11735.42,34,458,26.4,6,0.82,2,3248.7,0
1881,14088.82,31,567,34.3,6,0.33,3,34188.04,0
1882,17593.14,46,773,3.0,0,0.71,4,22710.96,0
1883,13089.54,37,709,18.5,7,0.7,6,41106.88,0
1884,15461.31,47,773,39.6,1,0.99,5,39480.8,0
1885,4041.36,36,655,30.8,4,0.47,1,40010.51,0
1886,9769.59,70,492,38.5,1,0.74,6,4736.93,0
1887,1177.3,56,570,31.2,4,0.05,7,41118.28,0
1888,5686.9,73,413,35.0,6,0.46,0,10702.01,0
1889,14802.77,30,822,28.3,5,0.19,5,1284.01,0
1890,19844.39,35,354,30.4,4,0.84,8,10886.94,0
1891,2884.38,40,364,20.9,3,0.84,6,23964.26,0
1892,8628.39,63,571,37.0,7,0.24,4,37105.57,0
1893,16201.35,50,801,33.0,7,0.32,9,10931.62,0
1894,4876.68,56,661,33.8,0,0.7,9,5650.38,0
1895,11546.61,57,445,26.9,9,0.74,8,32298.36,0
1896,14928.35,35,508,12.2,1,0.66,1,49194.9,0
1897,12703.72,26,585,1.4,2,1.0,6,30043.52,0
1898,4572.47,50,309,37.4,0,0.87,8,34552.87,0
1899,7752.31,49,485,23.4,2,0.42,1,28058.37,0
1900,15892.04,71,763,11.9,9,0.33,9,39117.42,0
1901,11530.3,34,433,6.0,7,0.6,5,48790.22,0
1902,1099.36,36,470,33.2,3,0.82,8,27206.46,0
1903,15458.82,44,512,33.5,6,0.48,2,20839.53,0
1904,1670.92,23,829,32.6,6,0.74,7,43017.15,0
1905,15168.94,52,801,25.8,4,0.02,4,48486.42,0
1906,4847.13,73,326,14.6,0,0.93,6,6459.08,0
1907,19203.4,54,367,12.2,9,0.77,2,28908.55,0
1908,7990.87,51,707,0.3,3,0.39,7,39623.0,0
1909,7211.7,37,408,33.3,6,0.38,1,26666.97,0
1910,3828.87,42,373,3.5,4,0.1,7,20459.85,0
1911,6806.48,21,561,25.2,1,0.82,1,32761.49,0
1912,17656.36,27,667,20.2,7,0.77,6,13506.4,0
1913,19930.35,27,536,21.1,1,0.63,1,17456.69,0
1914,7997.88,41,665,37.1,7,0.1,6,49613.83,0
1915,9523.6,38,585,1.3,1,0.26,0,31823.27,0
1916,14719.35,28,677,30.9,4,0.46,5,43646.36,0
1917,17837.72,44,675,2.1,3,0.27,9,40388.43,0
1918,12267.84,33,375,1.5,0,0.43,6,32613.63,0
1919,8438.99,43,308,17.2,7,0.23,3,42036.45,0
1920,8839.81,47,495,2.5,9,0.35,0,14357.92,0
1921,14216.74,66,589,31.6,2,0.65,5,31855.82,0
1922,1061.15,33,360,21.2,3,0.89,3,29530.17,0
1923,12772.2,24,688,1.2,3,0.39,2,31120.98,1
1924,7754.37,33,307,1.6,4,0.69,3,8431.6,0
1925,16089.75,52,668,24.5,2,0.13,5,13862.15,0
1926,2766.82,33,344,32.2,8,0.54,4,14332.92,0
1927,12175.84,57,643,17.5,3,0.92,1,30097.31,0
1928,10138.48,29,674,22.2,9,0.03,1,48627.34,1
1929,13204.18,52,326,32.0,3,0.27,2,47703.38,0
1930,2232.22,66,492,24.4,5,0.13,5,11359.48,0
1931,12019.69,38,656,9.0,7,0.53,0,15242.26,0
1932,11668.21,67,361,24.5,6,0.68,6,1803.09,0
1933,11652.54,60,361,25.1,3,0.06,7,19940.78,0
1934,12466.27,53,721,29.4,3,0.07,6,41733.71,0
1935,13852.89,65,679,24.8,4,0.87,2,45787.59,0
1936,16294.79,34,576,38.8,9,0.46,5,11824.82,0
1937,6126.59,49,730,7.9,4,0.46,3,13289.72,0
1938,16675.94,58,414,38.0,0,0.94,4,11042.49,0
1939,10466.86,23,420,21.5,7,0.32,2,17505.18,0
1940,2464.11,41,824,26.9,9,0.9,4,40237.97,0
1941,2112.47,44,715,4.0,4,0.97,5,32342.87,0
1942,7350.53,37,462,15.2,2,0.24,7,39297.05,0
1943,15913.04,42,636,30.8,2,0.51,5,29151.56,0
1944,14445.94,19,678,28.3,3,0.53,8,12886.65,0
1945,15983.68,26,623,1.6,6,0.87,9,11399.71,0
1946,10828.11,45,472,21.9,4,0.3,9,450.04,0
1947,9363.78,70,363,3.5,0,0.8,9,39049.11,0
1948,3801.6,55,400,39.8,4,0.97,9,42356.06,0
1949,7235.66,20,621,35.9,4,0.84,3,38414.13,0
1950,9246.37,37,365,0.8,5,0.91,1,3720.1,0
1951,2683.41,23,757,34.3,6,0.71,8,38111.08,0
1952,5191.63,56,752,36.8,4,0.9,2,2288.37,0
1953,12366.28,50,558,14.1,1,0.16,6,5279.65,0
1954,14977.6,72,725,28.8,1,0.71,3,22023.77,0
1955,19968.6,18,477,17.7,3,0.73,0,23807.35,0
1956,18729.15,54,579,26.2,0,0.44,7,40805.93,0
1957,13208.74,23,643,13.6,6,0.08,3,33976.34,0
1958,9003.71,62,316,12.9,0,0.62,5,7666.01,0
1959,13087.37,51,595,17.0,2,0.05,6,11307.34,0
1960,15927.38,64,501,5.8,9,0.38,7,14283.76,0
1961,3248.39,32,493,33.2,6,0.39,9,6183.63,0
1962,8788.19,62,448,13.9,5,1.0,1,14382.24,0
1963,16956.24,43,674,16.0,6,0.3,8,36429.91,0
1964,8292.83,74,334,35.8,4,0.82,9,12070.07,0
1965,11865.57,31,668,19.9,7,0.05,2,41767.98,1
1966,12167.62,71,328,21.8,5,0.53,0,23475.85,0
1967,4505.05,24,520,38.3,3,0.54,1,16146.79,0
1968,7882.47,63,352,35.5,0,0.63,7,20620.91,0
1969,7355.71,48,652,6.8,1,0.81,9,35474.84,0
1970,1497.74,41,691,18.9,5,0.76,5,25839.64,0
1971,1459.64,48,375,38.9,3,0.76,0,363.93,0
1972,16802.24,46,793,14.9,2,0.43,8,46116.19,0
1973,6188.35,59,821,14.9,6,0.73,6,3299.8,0
1974,10843.5,49,416,7.8,6,0.49,9,46931.07,0
1975,6675.79,34,579,4.6,1,0.07,2,1407.64,0
1976,18872.91,31,474,29.6,7,0.89,6,38548.97,0
1977,5926.64,57,594,30.8,0,0.89,5,26733.74,0
1978,9163.48,53,750,38.8,9,0.32,2,25286.31,1
1979,17581.87,65,817,30.9,6,0.91,7,3638.93,0
1980,16996.74,41,320,9.7,9,0.76,0,11937.25,0
1981,4535.93,62,372,1.6,0,0.4,4,38877.37,0
1982,16250.22,71,335,39.4,2,0.33,7,44562.99,0
1983,9705.55,44,806,13.6,2,0.98,2,26455.93,0
1984,10176.41,42,532,12.5,9,0.71,9,17667.17,0
1985,3536.12,49,796,36.2,1,0.38,5,2997.16,0
1986,2531.43,69,505,23.4,9,0.64,9,34108.93,0
1987,14830.85,35,725,8.6,4,0.57,1,13922.33,0
1988,10432.76,63,343,35.6,3,0.52,8,2750.69,0
1989,9300.16,35,390,39.7,5,0.64,1,33292.59,0
1990,14860.66,54,769,3.5,1,0.54,4,24285.99,0
1991,15544.75,43,766,34.5,3,0.65,2,598.11,0
1992,4019.26,26,753,15.6,6,0.91,9,5546.2,0
1993,12594.28,52,632,21.0,0,0.99,8,34960.1,0
1994,3571.73,25,806,36.6,2,0.71,8,3183.57,0
1995,15276.13,37,769,38.9,0,0.93,6,43298.15,0
1996,13482.15,71,320,10.5,1,0.86,9,15566.31,0
1997,19175.68,59,527,8.5,8,0.3,4,4433.32,0
1998,2310.2,39,675,3.2,9,0.93,8,37987.87,0
1999,2084.04,36,429,22.5,4,0.07,6,26221.36,0
2000,6361.55,47,713,0.5,3,0.33,1,15332.0,1
2001,5972.41,70,370,16.5,3,0.64,9,20304.92,0
2002,5692.6,45,703,2.9,7,0.53,0,1070.62,0
2003,18218.84,52,696,16.2,2,0.54,9,33134.93,0
2004,5741.38,60,636,1.6,3,0.79,9,18288.68,0
2005,6167.04,28,804,33.4,1,0.19,3,35701.88,0
2006,15428.57,48,575,8.4,5,0.98,9,31408.56,0
2007,9545.06,66,312,13.1,8,0.44,7,32562.71,0
2008,15757.5,65,302,34.8,3,0.95,5,39644.64,0
2009,2241.96,56,523,29.9,5,0.38,1,31557.9,0
2010,10263.85,53,474,8.8,3,0.6,4,20936.3,0
2011,1638.66,47,684,2.9,1,0.45,8,19496.38,0
2012,2190.41,40,540,28.6,5,0.68,5,5979.11,0
2013,18222.31,36,846,15.6,6,0.18,5,38972.17,0
2014,3645.66,29,313,30.6,3,0.4,6,38055.42,0
2015,11115.99,32,494,17.8,6,0.07,4,12314.92,0
2016,8810.82,48,696,13.8,7,0.6,2,43134.1,0
2017,7599.52,60,730,18.0,2,0.96,2,29450.16,0
2018,18096.83,54,605,29.9,1,0.05,4,23934.34,0
2019,1414.64,54,633,36.1,4,0.66,3,874.82,0
2020,13612.0,32,709,2.0,1,0.78,4,19137.06,0
2021,19304.49,46,302,21.0,9,0.21,8,32033.54,0
2022,11643.2,67,751,1.3,4,0.27,4,4487.39,0
2023,18799.63,60,794,18.7,9,0.2,3,22978.37,0
2024,1992.9,43,716,35.4,5,0.3,3,49671.8,0
2025,8957.07,61,690,14.5,7,0.11,0,35826.93,1
2026,5943.0,19,672,37.3,5,0.37,9,27343.54,0
2027,14885.6,37,351,25.2,3,0.37,3,26651.64,0
2028,19644.64,32,675,37.4,2,0.81,3,2188.25,0
2029,5874.07,69,694,30.3,1,0.8,8,47865.72,0
2030,13429.32,21,441,4.1,0,0.8,3,46408.88,0
2031,4763.86,39,385,9.2,1,0.57,6,34120.24,0
2032,11741.27,67,763,15.8,1,0.33,0,4950.58,1
2033,9814.72,55,345,6.8,4,0.41,6,10391.69,0
2034,19468.1,40,537,19.8,8,0.32,1,9195.48,0
2035,12562.02,43,309,18.9,0,0.58,7,25978.92,0
2036,7640.62,68,829,38.3,3,0.94,0,10390.19,0
2037,3167.82,28,477,17.3,9,0.28,9,34790.03,0
2038,3873.69,45,305,31.4,6,0.46,2,27261.49,0
2039,5281.02,73,606,37.7,9,0.66,7,882.91,0
2040,5768.37,19,847,35.1,2,0.84,9,37202.86,0
2041,17161.71,25,626,8.3,7,0.25,7,9441.44,0
2042,11663.23,46,655,19.8,2,0.28,4,41244.26,0
2043,10944.43,28,694,13.9,7,0.89,4,17752.27,0
2044,3180.61,54,599,16.0,1,0.08,7,16930.98,0
2045,17342.65,35,825,14.4,4,0.61,9,590.87,0
2046,14733.47,72,584,33.1,3,0.86,4,49386.45,0
2047,2285.7,67,629,18.1,8,0.92,8,30600.22,0
2048,14448.87,31,349,20.9,2,0.01,0,21136.51,0
2049,11327.23,71,677,39.3,4,0.37,4,4831.07,0
2050,2552.78,27,837,2.4,9,0.26,2,34957.4,1
2051,9707.71,52,443,19.5,8,0.57,2,14136.52,0
2052,10209.23,26,359,31.0,5,0.63,1,49414.04,0
2053,4149.72,52,374,6.0,1,1.0,2,47527.37,0
2054,18968.26,28,302,24.5,0,0.51,6,36764.83,0
2055,17149.53,61,747,9.6,0,0.55,7,48553.6,0
2056,13711.42,29,574,34.7,6,0.41,7,5281.69,0
2057,9783.62,20,829,13.1,1,0.15,7,13995.77,0
2058,8823.55,70,514,13.2,6,0.3,0,12662.16,0
2059,13368.5,56,784,23.9,0,0.25,6,3600.63,0
2060,11363.21,31,628,7.3,3,0.8,1,48611.33,0
2061,2183.19,73,554,11.4,9,0.55,9,2998.7,0
2062,10737.55,45,686,16.7,3,0.3,3,42834.45,0
2063,16321.67,28,425,14.1,4,0.49,4,38408.07,0
2064,9725.56,56,849,21.0,9,0.22,0,18793.35,1
2065,1987.17,42,623,24.0,0,0.19,3,940.37,0
2066,15939.29,38,503,22.7,6,0.86,3,304.8,0
2067,4825.91,27,471,26.2,1,0.94,8,10199.69,0
2068,5913.8,60,516,12.3,1,0.08,8,24693.83,0
2069,4129.42,32,544,5.1,7,0.76,9,22895.5,0
2070,7274.09,36,635,30.4,8,0.45,0,29264.63,0
2071,15378.28,65,597,34.0,5,0.39,7,38597.97,0
2072,10868.33,39,481,10.3,0,0.69,3,18867.73,0
2073,4892.74,38,633,16.3,0,0.27,3,8018.18,0
2074,17678.77,69,810,19.9,6,0.02,4,40002.45,0
2075,17712.06,61,682,21.3,7,0.21,1,16634.53,1
2076,17540.99,49,498,26.4,2,0.18,0,14344.09,0
2077,5537.13,67,631,1.7,8,0.03,4,38215.6,0
2078,9573.55,40,464,28.9,3,0.32,6,46706.97,0
2079,19714.8,30,541,2.5,3,0.47,9,45748.06,0
2080,15668.24,22,526,18.7,2,0.74,8,6872.12,0
2081,1516.18,21,750,33.1,7,0.33,1,25157.91,1
2082,2238.89,45,495,18.0,8,0.19,7,4643.51,0
2083,9814.7,31,503,6.0,0,0.23,6,48048.8,0
2084,18275.18,25,757,39.4,1,0.89,1,10761.39,0
2085,11235.33,26,556,35.6,0,0.2,4,9871.48,0
2086,10458.44,74,828,30.9,3,0.88,6,44444.28,0
2087,3004.0,68,571,16.5,9,0.45,2,48392.53,0
2088,13478.82,52,308,7.4,6,0.93,1,34881.61,0
2089,16619.96,54,500,37.7,6,0.41,5,6050.25,0
2090,8227.98,38,358,21.3,5,0.18,9,24292.78,0
2091,15736.63,35,692,34.1,4,0.55,5,40830.25,0
2092,19325.06,50,418,13.7,3,0.59,3,28623.86,0
2093,4871.56,25,698,13.4,7,0.64,0,6629.74,0
2094,10943.26,68,630,39.4,6,0.41,4,8594.39,0
2095,6455.62,66,566,20.9,9,0.05,0,43207.08,0
2096,16064.23,34,819,5.6,0,0.63,7,26351.46,0
2097,11974.27,60,779,8.8,5,0.93,1,35291.84,0
2098,13057.07,48,433,19.3,1,0.96,8,18653.13,0
2099,16160.37,51,654,1.7,3,0.6,8,26624.28,0
2100,8523.44,23,797,18.5,4,0.02,2,48855.16,1
2101,18386.71,39,406,16.8,7,0.11,5,16485.15,0
2102,11127.55,31,589,31.2,5,0.83,8,33739.43,0
2103,4001.14,20,446,14.2,1,0.83,6,8625.28,0
2104,14222.08,29,626,39.3,4,0.95,3,6086.99,0
2105,16071.97,53,714,7.2,4,0.56,2,39182.01,0
2106,7018.47,29,509,23.6,5,0.86,1,42205.41,0
2107,17286.41,62,595,3.6,0,0.82,9,33415.58,0
2108,18216.72,19,697,29.4,7,0.59,9,7909.79,0
2109,6261.19,19,402,39.8,2,0.78,0,12029.4,0
2110,19686.91,32,807,32.8,4,0.13,9,45558.79,0
2111,3673.52,40,508,22.2,6,0.64,0,14435.2,0
2112,4838.3,46,727,19.4,2,0.95,3,40943.03,0
2113,4500.27,34,692,33.4,9,0.16,3,14296.86,0
2114,17985.8,49,408,37.4,5,0.74,8,46973.13,0
2115,13431.56,24,647,39.6,4,0.32,9,45722.65,0
2116,3889.98,47,349,15.9,6,0.82,0,2163.16,0
2117,9366.14,45,404,39.6,9,0.7,3,38520.7,0
2118,12690.66,31,719,6.2,2,0.93,2,8473.09,0
2119,2585.82,61,672,10.1,1,0.71,8,10763.58,0
2120,17765.91,47,326,3.6,3,0.41,4,22992.26,0
2121,16268.47,34,572,10.9,2,0.01,8,28815.91,0
2122,10598.93,49,639,30.7,3,0.79,9,16289.99,0
2123,19375.41,63,600,34.1,6,0.41,5,28769.17,0
2124,8937.46,23,779,31.2,4,0.67,8,8532.92,0
2125,19698.1,68,843,25.2,3,0.11,0,1116.88,1
2126,13690.48,41,564,20.6,5,0.89,3,28561.22,0
2127,13058.75,23,841,28.3,6,0.44,3,25870.76,0
2128,4153.14,44,465,15.6,4,0.92,9,34482.7,0
2129,17756.63,35,615,33.7,6,0.71,9,32491.1,0
2130,9122.3,41,300,27.1,2,0.12,5,44874.32,0
2131,4082.43,54,560,27.9,6,0.58,9,22973.43,0
2132,1239.54,73,362,21.4,2,0.91,0,418.47,0
2133,11635.36,41,782,35.4,5,0.8,9,31532.63,0
2134,11020.59,55,620,10.1,7,0.42,4,33756.62,0
2135,14667.72,51,500,15.2,5,0.96,2,26074.75,0
2136,17914.9,57,521,31.1,9,0.27,0,34465.24,0
2137,2508.73,64,451,19.7,2,0.38,5,16179.19,0
2138,14898.43,32,761,35.6,4,0.75,2,7440.42,0
2139,4560.83,28,516,13.9,8,0.23,3,33227.68,0
2140,17305.36,39,495,14.8,7,0.52,8,12259.32,0
2141,16562.21,71,501,35.5,5,0.73,1,22815.8,0
2142,11275.08,41,533,18.6,8,0.64,0,24581.14,0
2143,14494.61,18,440,20.6,1,0.16,9,23859.98,0
2144,6972.65,35,797,13.3,8,0.63,5,29922.46,0
2145,9952.19,61,356,11.1,9,0.57,0,1472.69,0
