id_candidato,cargo,tempo_experiencia,num_projetos,certificacoes,escolaridade,avaliacao_tecnica,avaliacao_comportamental,candidato_apto
9976,Programador,7,16,2,Doutorado,8.1,9.8,1
567,Programador,14,27,2,Graduação,2.9,6.6,0
749,Programador,13,14,8,Graduação,6.7,6.6,1
6127,Programador,12,13,6,Mestrado,1.6,2.2,0
9756,Programador,18,30,3,Doutorado,6.0,1.7,0
9456,Cientista de Dados,13,22,5,Doutorado,3.7,9.2,0
59,Analista de Dados,18,9,7,Doutorado,2.9,6.0,0
6490,Cientista de Dados,7,16,6,Doutorado,6.4,6.9,1
2107,Programador,15,41,8,Graduação,6.9,8.6,1
3988,Cientista de Dados,8,47,6,Graduação,1.9,9.2,0
1556,Cientista de Dados,15,37,0,Mestrado,3.3,2.0,0
5453,Cientista de Dados,17,0,2,Mestrado,5.6,9.3,0
7402,Cientista de Dados,18,47,4,Doutorado,2.8,6.0,0
1521,Cientista de Dados,10,22,4,Pós-graduação,9.3,8.0,1
2131,Programador,18,7,8,Graduação,1.6,2.0,0
6915,Programador,8,35,7,Doutorado,4.8,5.5,0
7917,Programador,15,7,3,Mestrado,8.9,9.5,1
3122,Programador,10,24,1,Mestrado,2.5,2.7,0
1646,Programador,14,41,9,Mestrado,3.9,6.2,0
8389,Programador,16,26,5,Doutorado,8.5,6.6,1
8270,Analista de Dados,12,27,6,Graduação,5.1,8.0,0
5436,Cientista de Dados,4,36,9,Graduação,7.8,7.8,1
2279,Analista de Dados,7,30,5,Doutorado,8.1,7.4,1
1925,Analista de Dados,5,32,4,Pós-graduação,3.9,1.1,0
4653,Programador,1,21,2,Pós-graduação,5.9,5.3,0
3053,Programador,5,10,5,Pós-graduação,5.8,6.6,0
8221,Analista de Dados,13,10,9,Doutorado,5.3,1.2,0
4598,Analista de Dados,13,8,1,Doutorado,7.9,2.2,0
4939,Analista de Dados,15,5,7,Doutorado,9.4,9.0,1
6255,Analista de Dados,18,11,5,Graduação,8.1,7.9,1
9544,Analista de Dados,14,29,3,Graduação,7.9,1.4,0
201,Programador,16,14,1,Mestrado,6.2,6.3,1
8822,Programador,7,30,4,Graduação,6.1,9.8,1
8562,Cientista de Dados,1,14,9,Mestrado,4.2,1.5,0
3119,Programador,6,31,4,Graduação,8.2,1.4,0
1274,Programador,12,48,3,Pós-graduação,7.2,4.1,0
7267,Analista de Dados,17,22,9,Graduação,7.1,6.7,1
9862,Programador,2,19,2,Mestrado,4.9,2.2,0
8524,Programador,17,7,6,Pós-graduação,9.9,7.6,1
4933,Programador,14,41,2,Doutorado,5.9,6.1,0
709,Programador,4,38,2,Mestrado,3.1,4.8,0
577,Programador,17,11,5,Mestrado,8.5,8.7,1
2712,Programador,7,29,9,Graduação,2.6,4.2,0
9314,Cientista de Dados,15,30,7,Doutorado,8.8,8.8,1
9738,Cientista de Dados,13,49,0,Graduação,5.8,2.7,0
8806,Cientista de Dados,4,24,8,Pós-graduação,2.1,7.9,0
8236,Programador,14,1,1,Doutorado,5.5,2.5,0
2356,Cientista de Dados,16,48,5,Mestrado,6.0,9.6,1
8528,Programador,13,17,8,Graduação,4.8,2.4,0
5187,Cientista de Dados,19,0,0,Graduação,3.4,7.6,0
900,Programador,12,35,6,Graduação,4.3,5.7,0
2063,Cientista de Dados,12,28,2,Mestrado,5.6,2.2,0
4804,Cientista de Dados,16,25,6,Doutorado,8.1,9.3,1
9603,Cientista de Dados,19,30,7,Doutorado,9.9,7.2,1
4695,Analista de Dados,19,38,7,Mestrado,2.9,8.9,0
7627,Cientista de Dados,6,10,9,Graduação,8.6,5.4,0
2183,Analista de Dados,18,21,5,Pós-graduação,7.3,4.0,0
9573,Analista de Dados,2,49,0,Mestrado,8.7,2.0,0
733,Cientista de Dados,8,39,8,Mestrado,4.4,3.6,0
1087,Programador,9,13,0,Graduação,8.7,7.5,1
7057,Cientista de Dados,11,13,9,Pós-graduação,1.1,3.1,0
249,Cientista de Dados,10,11,6,Doutorado,8.1,3.6,0
8915,Programador,16,10,6,Mestrado,6.3,7.9,1
3615,Analista de Dados,11,30,1,Doutorado,9.3,9.6,1
8944,Analista de Dados,2,43,0,Pós-graduação,4.4,5.5,0
8560,Analista de Dados,7,22,5,Doutorado,7.5,9.2,1
2053,Analista de Dados,0,26,3,Mestrado,8.6,6.8,0
7710,Programador,13,34,4,Graduação,8.8,3.7,0
1011,Cientista de Dados,0,41,3,Graduação,6.5,9.0,0
8016,Cientista de Dados,16,30,7,Doutorado,9.5,8.7,1
9052,Programador,15,9,8,Mestrado,8.7,9.7,1
3550,Analista de Dados,10,19,7,Mestrado,2.6,1.1,0
3560,Programador,1,12,6,Doutorado,3.0,6.7,0
8542,Analista de Dados,8,31,9,Mestrado,9.1,7.8,1
2785,Programador,0,10,9,Mestrado,1.4,7.2,0
3601,Cientista de Dados,17,17,0,Mestrado,9.5,8.3,1
9737,Analista de Dados,9,5,7,Doutorado,9.9,7.3,1
3274,Analista de Dados,3,31,4,Pós-graduação,8.6,6.3,1
1692,Cientista de Dados,3,33,3,Graduação,7.6,6.1,1
7315,Programador,4,10,0,Pós-graduação,8.2,2.3,0
6251,Cientista de Dados,8,6,9,Pós-graduação,6.0,4.8,0
2770,Cientista de Dados,11,41,1,Graduação,9.8,6.8,1
6151,Cientista de Dados,16,5,7,Mestrado,1.4,9.3,0
4632,Programador,13,6,6,Graduação,3.7,6.0,0
7491,Cientista de Dados,13,7,6,Doutorado,8.3,8.2,1
7167,Analista de Dados,11,7,6,Doutorado,3.6,4.0,0
570,Programador,8,45,9,Doutorado,8.9,6.3,1
2818,Cientista de Dados,13,21,6,Doutorado,7.2,9.3,1
1392,Programador,5,46,6,Doutorado,7.7,9.3,1
2928,Analista de Dados,13,28,1,Pós-graduação,6.9,6.8,1
2429,Programador,0,10,4,Mestrado,7.1,7.5,0
9256,Analista de Dados,16,36,9,Graduação,5.1,2.6,0
3871,Programador,16,30,8,Graduação,6.2,9.7,1
1575,Programador,19,36,0,Graduação,7.5,7.9,1
2582,Analista de Dados,12,29,3,Graduação,3.1,2.5,0
7664,Programador,19,11,2,Pós-graduação,8.3,7.9,1
7134,Cientista de Dados,4,32,2,Pós-graduação,9.5,9.4,1
5658,Programador,0,3,5,Doutorado,1.7,1.2,0
2845,Programador,12,38,5,Graduação,7.7,7.5,1
9586,Programador,7,45,1,Doutorado,6.2,6.0,1
3104,Programador,5,9,5,Pós-graduação,9.6,7.8,1
6975,Analista de Dados,7,38,6,Graduação,6.5,6.5,1
5094,Analista de Dados,17,37,2,Doutorado,9.1,8.3,1
7422,Programador,16,20,3,Graduação,6.6,7.9,1
3132,Analista de Dados,12,16,8,Pós-graduação,9.6,6.6,1
8127,Programador,2,3,9,Mestrado,2.3,1.4,0
9426,Analista de Dados,6,30,8,Mestrado,7.8,9.5,1
7688,Programador,9,3,9,Doutorado,4.8,1.8,0
3319,Analista de Dados,17,12,7,Graduação,9.4,6.0,1
7880,Analista de Dados,0,33,7,Doutorado,2.4,4.9,0
5909,Programador,13,27,5,Graduação,3.7,5.2,0
2995,Programador,10,14,6,Graduação,7.8,2.1,0
7555,Programador,9,12,1,Graduação,8.3,3.2,0
3544,Programador,17,11,0,Doutorado,3.3,4.3,0
2661,Programador,0,25,8,Graduação,9.1,5.7,0
1903,Programador,18,2,5,Doutorado,5.7,2.5,0
9878,Analista de Dados,16,24,8,Doutorado,7.0,1.1,0
7200,Analista de Dados,15,38,7,Doutorado,8.8,6.9,1
9120,Programador,6,17,6,Pós-graduação,9.5,8.2,1
2784,Analista de Dados,13,39,9,Pós-graduação,8.8,10.0,1
4000,Cientista de Dados,4,14,8,Pós-graduação,1.5,5.8,0
3286,Cientista de Dados,4,24,1,Doutorado,9.3,7.6,1
4082,Programador,8,35,3,Pós-graduação,9.3,9.6,1
6105,Programador,3,44,4,Doutorado,4.7,1.6,0
6194,Analista de Dados,2,45,8,Mestrado,1.8,5.3,0
8546,Analista de Dados,17,27,3,Doutorado,6.9,7.7,1
6948,Cientista de Dados,13,29,8,Graduação,4.9,9.4,0
7437,Cientista de Dados,8,49,7,Mestrado,7.7,7.7,1
389,Programador,16,32,6,Doutorado,8.1,7.8,1
283,Analista de Dados,12,44,1,Graduação,4.0,5.1,0
3340,Cientista de Dados,5,39,9,Graduação,5.6,4.6,0
6242,Cientista de Dados,15,13,5,Doutorado,3.5,2.4,0
8567,Analista de Dados,11,28,2,Pós-graduação,7.1,6.8,1
9901,Programador,3,48,2,Mestrado,6.2,6.6,1
1595,Analista de Dados,0,18,7,Mestrado,7.7,4.7,0
4215,Cientista de Dados,12,42,0,Graduação,8.5,6.5,1
1812,Programador,0,21,1,Mestrado,5.9,7.2,0
7970,Cientista de Dados,0,18,4,Graduação,7.6,4.4,0
2969,Analista de Dados,15,23,0,Pós-graduação,2.0,3.1,0
6699,Analista de Dados,5,27,4,Mestrado,8.2,5.8,0
5749,Cientista de Dados,8,3,9,Doutorado,1.3,3.8,0
1739,Analista de Dados,17,13,4,Mestrado,9.0,9.5,1
6633,Analista de Dados,18,35,8,Mestrado,3.8,4.0,0
7056,Programador,5,18,5,Doutorado,9.0,3.3,0
8887,Programador,0,42,1,Graduação,4.0,2.6,0
4287,Analista de Dados,15,33,9,Doutorado,4.9,4.6,0
1093,Cientista de Dados,18,48,2,Pós-graduação,2.9,8.3,0
7559,Cientista de Dados,18,30,1,Mestrado,8.2,6.9,1
12,Analista de Dados,5,22,0,Mestrado,4.2,6.0,0
9022,Programador,12,11,4,Graduação,6.0,6.7,1
3208,Programador,15,39,5,Graduação,9.0,9.0,1
2527,Cientista de Dados,6,21,7,Doutorado,6.9,8.7,1
4228,Cientista de Dados,6,9,6,Graduação,8.3,6.7,1
5369,Analista de Dados,3,23,2,Doutorado,2.2,6.5,0
3231,Analista de Dados,19,34,5,Doutorado,7.4,6.0,1
5915,Analista de Dados,11,41,3,Mestrado,5.1,3.2,0
1962,Analista de Dados,19,11,2,Pós-graduação,9.2,7.0,1
2050,Cientista de Dados,14,9,2,Doutorado,7.1,7.9,1
1915,Analista de Dados,16,43,5,Doutorado,6.0,7.4,1
2217,Programador,8,46,8,Mestrado,9.5,6.3,1
6354,Cientista de Dados,16,42,7,Pós-graduação,6.4,9.7,1
2108,Programador,10,33,5,Graduação,9.8,9.7,1
1531,Analista de Dados,8,15,9,Mestrado,8.5,8.0,1
1711,Cientista de Dados,11,23,5,Pós-graduação,2.2,5.0,0
8555,Analista de Dados,7,21,9,Pós-graduação,8.8,9.7,1
5560,Programador,18,48,8,Pós-graduação,4.9,1.9,0
1973,Cientista de Dados,12,28,4,Doutorado,6.3,10.0,1
9906,Cientista de Dados,3,43,0,Graduação,7.2,4.8,0
9027,Programador,5,21,6,Doutorado,7.5,7.8,1
4610,Cientista de Dados,13,9,3,Doutorado,8.2,7.5,1
761,Programador,10,22,8,Mestrado,8.9,7.8,1
2903,Cientista de Dados,17,5,5,Graduação,10.0,6.9,1
2317,Programador,9,10,0,Pós-graduação,7.3,6.8,1
2807,Cientista de Dados,11,38,6,Doutorado,9.0,6.7,1
6803,Cientista de Dados,0,20,6,Pós-graduação,7.3,2.5,0
7120,Programador,7,21,2,Mestrado,8.0,1.6,0
3618,Analista de Dados,3,8,6,Doutorado,8.2,6.2,1
5103,Programador,19,34,0,Mestrado,1.0,4.5,0
3791,Cientista de Dados,14,0,2,Graduação,5.1,6.2,0
9556,Cientista de Dados,1,41,3,Pós-graduação,5.4,3.8,0
4480,Analista de Dados,18,7,5,Doutorado,4.3,9.7,0
4440,Programador,7,10,6,Mestrado,6.0,7.0,1
3459,Analista de Dados,19,8,6,Pós-graduação,7.2,2.1,0
5017,Cientista de Dados,6,32,9,Mestrado,7.1,7.2,1
3666,Analista de Dados,14,1,4,Pós-graduação,3.6,6.0,0
6169,Cientista de Dados,7,35,0,Graduação,6.8,6.7,1
2544,Cientista de Dados,2,14,4,Doutorado,6.3,8.7,0
7914,Analista de Dados,19,31,2,Graduação,7.2,8.4,1
7070,Programador,4,13,0,Doutorado,6.6,7.4,1
8978,Analista de Dados,0,3,9,Mestrado,6.5,5.4,0
3631,Cientista de Dados,14,22,0,Mestrado,6.4,8.3,1
5088,Programador,6,11,6,Mestrado,3.3,7.7,0
8080,Cientista de Dados,5,30,8,Pós-graduação,7.1,6.4,1
1720,Programador,19,9,2,Pós-graduação,7.7,8.3,1
3598,Programador,14,47,5,Graduação,9.6,7.8,1
5645,Programador,14,49,6,Doutorado,2.5,7.1,0
6175,Programador,19,12,5,Doutorado,7.5,6.2,1
8086,Programador,6,28,5,Graduação,1.7,3.0,0
4372,Programador,19,9,7,Doutorado,6.0,9.2,1
7854,Analista de Dados,14,42,0,Mestrado,6.4,9.2,1
3490,Cientista de Dados,7,32,0,Pós-graduação,7.3,5.5,0
2702,Programador,12,0,4,Graduação,2.2,5.3,0
9051,Analista de Dados,16,29,6,Pós-graduação,4.8,3.5,0
1249,Programador,19,14,4,Graduação,9.1,6.8,1
4462,Cientista de Dados,12,0,5,Doutorado,2.7,2.3,0
9408,Programador,4,12,8,Doutorado,2.4,2.8,0
6189,Cientista de Dados,12,38,1,Doutorado,8.6,6.7,1
9044,Analista de Dados,16,4,7,Graduação,4.2,9.5,0
502,Cientista de Dados,12,20,5,Graduação,9.2,8.7,1
3005,Analista de Dados,12,24,6,Pós-graduação,7.7,9.6,1
4153,Cientista de Dados,15,11,9,Mestrado,6.2,4.3,0
3661,Analista de Dados,6,14,4,Graduação,10.0,8.5,1
8664,Programador,1,44,2,Pós-graduação,5.0,7.5,0
6537,Programador,1,17,3,Pós-graduação,4.0,9.4,0
1697,Analista de Dados,10,23,3,Pós-graduação,3.3,8.6,0
9499,Programador,14,37,3,Pós-graduação,8.2,8.0,1
2035,Cientista de Dados,19,35,1,Mestrado,6.1,8.5,1
1515,Programador,9,32,1,Graduação,4.5,3.5,0
1328,Analista de Dados,6,12,9,Pós-graduação,5.4,4.4,0
4297,Analista de Dados,16,17,8,Mestrado,6.4,7.2,1
1251,Cientista de Dados,17,5,8,Pós-graduação,8.1,9.4,1
3224,Analista de Dados,13,33,9,Pós-graduação,6.2,7.1,1
61,Cientista de Dados,9,32,3,Mestrado,2.3,3.7,0
1913,Cientista de Dados,9,45,7,Graduação,9.1,9.5,1
9430,Cientista de Dados,3,45,8,Doutorado,9.0,8.7,1
947,Programador,11,34,0,Mestrado,9.8,8.1,1
6979,Programador,3,7,3,Doutorado,2.0,4.2,0
5754,Cientista de Dados,7,30,1,Mestrado,7.0,7.8,1
2601,Cientista de Dados,11,39,9,Graduação,6.8,7.3,1
5033,Cientista de Dados,7,37,6,Mestrado,7.6,4.7,0
8986,Programador,18,19,0,Doutorado,7.9,6.3,1
7239,Analista de Dados,11,30,0,Graduação,8.7,5.1,0
3777,Cientista de Dados,2,7,9,Doutorado,8.5,1.4,0
2993,Cientista de Dados,16,17,2,Doutorado,7.5,7.0,1
9665,Programador,4,36,0,Graduação,6.9,5.3,0
9188,Cientista de Dados,17,45,5,Mestrado,6.3,9.8,1
6126,Cientista de Dados,8,2,0,Pós-graduação,5.7,4.0,0
426,Analista de Dados,19,0,4,Mestrado,9.3,9.5,0
1085,Cientista de Dados,11,24,0,Mestrado,5.6,2.7,0
4481,Analista de Dados,17,22,8,Doutorado,7.1,6.9,1
767,Analista de Dados,3,33,8,Pós-graduação,8.3,9.9,1
3787,Cientista de Dados,18,31,1,Pós-graduação,7.8,9.1,1
8503,Cientista de Dados,18,39,6,Graduação,9.5,2.7,0
4672,Analista de Dados,9,2,1,Mestrado,6.3,8.2,0
457,Cientista de Dados,10,7,5,Mestrado,9.1,6.0,1
750,Cientista de Dados,15,38,0,Mestrado,9.0,9.2,1
8987,Programador,2,42,1,Graduação,1.3,6.0,0
9888,Cientista de Dados,4,28,5,Doutorado,7.3,7.0,1
1477,Programador,10,45,8,Pós-graduação,8.1,9.8,1
3811,Analista de Dados,17,38,3,Doutorado,8.1,8.5,1
383,Programador,0,18,4,Mestrado,8.8,3.4,0
1809,Cientista de Dados,2,35,5,Pós-graduação,7.8,4.9,0
7721,Analista de Dados,15,25,2,Graduação,2.1,8.5,0
8763,Analista de Dados,9,33,8,Mestrado,9.3,3.2,0
3750,Programador,18,21,2,Doutorado,1.2,6.8,0
5340,Cientista de Dados,17,13,6,Mestrado,1.2,8.8,0
192,Cientista de Dados,10,18,4,Pós-graduação,1.2,4.6,0
8551,Programador,16,35,9,Pós-graduação,9.8,6.3,1
4620,Cientista de Dados,5,14,1,Pós-graduação,6.8,8.7,1
4130,Cientista de Dados,13,38,5,Graduação,6.6,6.8,1
7034,Analista de Dados,11,12,8,Graduação,5.0,3.3,0
5060,Programador,15,6,8,Mestrado,1.8,4.5,0
8487,Analista de Dados,9,31,4,Doutorado,7.6,1.6,0
8045,Cientista de Dados,0,3,6,Pós-graduação,1.2,8.7,0
377,Programador,12,20,8,Graduação,7.1,9.0,1
3989,Cientista de Dados,11,12,9,Mestrado,8.7,6.9,1
4109,Analista de Dados,14,31,3,Pós-graduação,7.5,3.5,0
3217,Cientista de Dados,15,10,3,Doutorado,6.7,9.9,1
7150,Programador,5,6,0,Graduação,6.4,3.9,0
6273,Programador,1,6,1,Doutorado,3.7,2.5,0
2923,Analista de Dados,12,23,8,Graduação,3.4,3.8,0
6393,Programador,7,45,1,Mestrado,9.4,7.0,1
7889,Programador,5,33,0,Mestrado,6.1,6.6,1
1363,Analista de Dados,8,30,9,Pós-graduação,8.7,7.2,1
7595,Analista de Dados,9,25,0,Doutorado,6.6,8.4,1
6754,Analista de Dados,10,43,5,Mestrado,9.9,4.2,0
9099,Analista de Dados,1,19,2,Graduação,2.2,1.9,0
8037,Programador,0,33,6,Pós-graduação,3.4,5.1,0
7354,Programador,19,6,8,Doutorado,6.0,2.6,0
573,Analista de Dados,16,26,3,Mestrado,7.5,7.4,1
3230,Cientista de Dados,18,47,2,Graduação,7.6,9.9,1
2316,Programador,6,30,2,Graduação,7.7,8.2,1
9502,Programador,5,42,9,Mestrado,9.6,9.4,1
8801,Analista de Dados,13,19,1,Mestrado,1.0,6.2,0
5451,Cientista de Dados,10,17,7,Graduação,2.9,6.5,0
1465,Programador,6,16,4,Mestrado,7.9,9.5,1
9466,Cientista de Dados,14,41,2,Mestrado,6.9,8.6,1
3047,Programador,14,41,1,Pós-graduação,4.2,8.0,0
7059,Programador,19,49,7,Mestrado,6.9,9.9,1
3388,Programador,18,47,8,Pós-graduação,1.4,3.2,0
3211,Analista de Dados,10,3,0,Mestrado,1.8,8.7,0
128,Programador,14,10,9,Mestrado,7.2,2.8,0
5470,Programador,0,40,7,Pós-graduação,2.1,5.6,0
4367,Analista de Dados,15,31,8,Pós-graduação,9.9,5.0,0
4395,Analista de Dados,10,27,1,Pós-graduação,7.3,6.3,1
3373,Programador,9,16,2,Graduação,7.3,4.8,0
9043,Cientista de Dados,11,28,8,Graduação,2.5,8.9,0
6508,Cientista de Dados,19,38,7,Mestrado,7.7,6.3,1
2926,Programador,5,16,2,Mestrado,7.8,7.2,1
8608,Cientista de Dados,1,7,9,Doutorado,3.5,4.4,0
4005,Programador,19,7,8,Pós-graduação,6.7,7.5,1
4913,Analista de Dados,5,18,3,Pós-graduação,7.6,2.0,0
6011,Cientista de Dados,12,49,4,Pós-graduação,7.5,8.8,1
2674,Programador,8,20,9,Doutorado,3.8,3.6,0
9516,Analista de Dados,14,4,5,Graduação,8.8,4.7,0
3671,Analista de Dados,6,43,7,Mestrado,7.2,6.0,1
1870,Programador,18,32,9,Pós-graduação,2.5,7.9,0
9121,Cientista de Dados,7,15,3,Graduação,8.8,7.8,1
5537,Analista de Dados,11,12,6,Graduação,7.6,9.0,1
4436,Programador,15,47,1,Graduação,6.2,6.4,1
3370,Programador,15,42,4,Pós-graduação,6.1,9.6,1
4996,Programador,9,4,3,Mestrado,6.3,3.9,0
2939,Cientista de Dados,3,19,8,Pós-graduação,9.0,7.8,1
7318,Programador,13,26,2,Mestrado,7.7,6.9,1
6107,Cientista de Dados,17,27,6,Pós-graduação,9.7,7.3,1
5862,Analista de Dados,11,16,4,Graduação,9.1,9.9,1
3839,Cientista de Dados,18,8,0,Graduação,7.6,9.6,1
5827,Programador,17,15,2,Doutorado,7.8,7.3,1
5992,Programador,16,44,2,Graduação,8.9,8.8,1
5400,Programador,4,13,2,Graduação,6.9,7.7,1
1519,Cientista de Dados,8,16,6,Graduação,7.4,6.3,1
9025,Cientista de Dados,12,42,5,Graduação,9.3,7.8,1
3613,Programador,7,35,1,Pós-graduação,8.6,7.9,1
2815,Analista de Dados,5,24,2,Pós-graduação,1.8,1.5,0
8844,Programador,13,22,0,Pós-graduação,6.7,9.2,1
6511,Programador,16,10,9,Doutorado,7.7,7.2,1
5442,Programador,9,39,1,Graduação,8.4,4.8,0
814,Analista de Dados,9,43,8,Pós-graduação,9.2,7.9,1
3160,Programador,14,36,3,Graduação,9.9,4.3,0
90,Programador,14,9,5,Doutorado,7.6,8.4,1
8146,Analista de Dados,10,5,9,Pós-graduação,5.7,4.7,0
9808,Cientista de Dados,14,31,7,Graduação,7.6,6.6,1
5148,Programador,12,6,4,Mestrado,1.1,5.5,0
1314,Analista de Dados,18,8,6,Pós-graduação,9.5,8.1,1
4955,Programador,15,19,9,Mestrado,9.3,8.5,1
8554,Analista de Dados,17,24,1,Mestrado,6.3,8.5,1
5896,Programador,15,25,7,Mestrado,4.2,2.6,0
2477,Cientista de Dados,11,10,1,Pós-graduação,9.7,1.9,0
3186,Analista de Dados,5,33,4,Doutorado,2.8,4.5,0
5831,Analista de Dados,14,8,4,Pós-graduação,1.2,3.8,0
7207,Programador,12,39,4,Doutorado,6.5,7.9,1
3765,Programador,13,6,9,Doutorado,6.7,6.6,1
7407,Cientista de Dados,15,37,3,Graduação,9.1,8.9,1
5036,Cientista de Dados,17,46,2,Graduação,6.2,8.8,1
2002,Programador,15,30,2,Graduação,8.0,8.7,1
1656,Cientista de Dados,19,24,5,Pós-graduação,8.3,9.6,1
7662,Cientista de Dados,10,10,5,Pós-graduação,9.5,9.4,1
6598,Cientista de Dados,6,47,5,Graduação,6.1,6.7,1
5720,Cientista de Dados,18,2,6,Doutorado,8.7,6.4,0
443,Cientista de Dados,2,28,8,Pós-graduação,8.6,6.5,0
841,Cientista de Dados,0,16,3,Pós-graduação,9.9,2.3,0
4806,Cientista de Dados,18,24,0,Mestrado,1.2,5.8,0
5057,Programador,1,16,2,Mestrado,2.8,9.7,0
4102,Cientista de Dados,14,24,0,Mestrado,7.3,6.0,1
4553,Cientista de Dados,5,18,8,Graduação,9.5,6.7,1
1638,Cientista de Dados,13,19,5,Pós-graduação,7.7,7.9,1
3442,Analista de Dados,17,15,5,Graduação,3.1,9.6,0
8152,Programador,0,27,9,Mestrado,2.4,6.3,0
1827,Cientista de Dados,15,8,3,Graduação,1.1,8.7,0
6089,Analista de Dados,17,19,0,Doutorado,3.3,7.4,0
5475,Cientista de Dados,0,43,4,Pós-graduação,5.7,7.9,0
7994,Programador,7,44,9,Doutorado,7.6,7.6,1
7199,Cientista de Dados,18,34,5,Mestrado,6.2,9.6,1
2003,Programador,8,29,7,Mestrado,7.4,9.9,1
4771,Analista de Dados,13,19,3,Doutorado,2.6,6.9,0
7871,Cientista de Dados,6,30,3,Pós-graduação,6.6,6.5,1
522,Programador,4,22,2,Pós-graduação,7.9,9.6,1
4516,Cientista de Dados,10,4,9,Graduação,1.2,3.3,0
286,Analista de Dados,15,23,8,Pós-graduação,8.3,9.3,1
1682,Cientista de Dados,11,41,6,Doutorado,4.7,9.0,0
463,Programador,2,9,4,Pós-graduação,4.5,3.2,0
6738,Programador,8,37,9,Mestrado,1.8,5.0,0
4725,Programador,13,26,8,Mestrado,9.2,8.8,1
9865,Programador,19,6,5,Pós-graduação,8.4,7.3,1
5886,Cientista de Dados,3,25,6,Mestrado,7.9,6.4,1
5097,Analista de Dados,10,26,4,Doutorado,6.3,9.5,1
3884,Cientista de Dados,19,19,9,Graduação,9.0,1.4,0
9216,Cientista de Dados,9,36,4,Mestrado,8.1,9.9,1
8112,Analista de Dados,15,34,1,Doutorado,9.9,3.6,0
301,Analista de Dados,0,3,4,Pós-graduação,3.8,3.2,0
7991,Analista de Dados,14,30,7,Graduação,7.4,7.8,1
9656,Programador,16,26,9,Doutorado,8.8,6.0,1
8367,Analista de Dados,19,25,8,Mestrado,9.3,3.9,0
1207,Cientista de Dados,19,32,2,Pós-graduação,7.1,3.4,0
2658,Analista de Dados,19,25,9,Graduação,1.6,2.2,0
5192,Programador,4,19,8,Doutorado,6.0,6.7,1
5040,Cientista de Dados,13,17,3,Doutorado,8.0,7.1,1
6644,Analista de Dados,19,39,8,Doutorado,8.1,9.7,1
1021,Analista de Dados,0,27,6,Doutorado,2.4,8.3,0
5725,Cientista de Dados,0,8,2,Mestrado,3.3,4.6,0
1275,Cientista de Dados,12,2,9,Graduação,8.1,8.9,0
3078,Cientista de Dados,5,20,9,Mestrado,7.6,8.2,1
9606,Programador,3,35,0,Doutorado,9.6,9.1,1
408,Cientista de Dados,18,43,6,Mestrado,4.1,8.2,0
8569,Analista de Dados,17,28,1,Doutorado,9.4,8.6,1
3059,Cientista de Dados,16,47,7,Doutorado,6.1,7.4,1
6438,Cientista de Dados,6,17,6,Pós-graduação,9.4,9.0,1
1373,Cientista de Dados,18,16,5,Mestrado,7.5,8.1,1
1033,Programador,15,10,6,Doutorado,2.2,2.3,0
6944,Cientista de Dados,18,29,5,Graduação,7.5,9.3,1
8838,Cientista de Dados,3,45,9,Mestrado,7.1,1.0,0
9823,Analista de Dados,13,6,5,Doutorado,1.3,8.1,0
2771,Programador,5,30,5,Pós-graduação,7.0,6.6,1
1847,Analista de Dados,18,16,6,Pós-graduação,9.4,6.0,1
1491,Analista de Dados,8,2,6,Graduação,9.0,1.1,0
5592,Cientista de Dados,12,30,3,Graduação,8.5,8.9,1
5542,Analista de Dados,8,28,4,Graduação,6.9,6.5,1
4963,Programador,14,35,1,Pós-graduação,9.6,6.6,1
1144,Cientista de Dados,0,37,6,Mestrado,9.7,6.1,0
805,Cientista de Dados,7,12,7,Doutorado,7.6,6.6,1
9943,Cientista de Dados,10,5,9,Doutorado,9.1,7.3,1
6604,Analista de Dados,7,45,4,Mestrado,3.3,7.3,0
6382,Cientista de Dados,14,45,3,Mestrado,7.7,8.2,1
5247,Analista de Dados,13,26,1,Graduação,9.0,6.1,1
2718,Analista de Dados,3,41,8,Doutorado,4.8,8.8,0
8621,Analista de Dados,16,40,2,Doutorado,1.6,6.8,0
9923,Programador,11,25,9,Pós-graduação,9.0,7.0,1
3763,Analista de Dados,16,9,5,Pós-graduação,9.9,8.8,1
5314,Analista de Dados,18,28,2,Mestrado,3.3,5.8,0
7822,Analista de Dados,18,30,2,Doutorado,8.5,9.1,1
7932,Programador,6,8,6,Doutorado,5.3,1.6,0
8345,Cientista de Dados,8,38,6,Graduação,4.0,7.7,0
2042,Cientista de Dados,7,23,1,Mestrado,3.9,7.9,0
111,Analista de Dados,4,6,6,Doutorado,7.4,8.7,1
4507,Programador,10,45,8,Mestrado,9.6,8.6,1
511,Analista de Dados,11,13,4,Mestrado,2.8,3.9,0
5809,Analista de Dados,3,33,7,Pós-graduação,2.0,3.9,0
8742,Cientista de Dados,18,33,5,Pós-graduação,7.9,6.9,1
7855,Cientista de Dados,16,4,6,Mestrado,4.8,5.4,0
3794,Analista de Dados,19,43,8,Doutorado,6.9,8.1,1
6483,Analista de Dados,15,21,5,Pós-graduação,4.9,4.7,0
7464,Cientista de Dados,8,42,7,Graduação,8.1,9.6,1
3185,Cientista de Dados,18,31,2,Pós-graduação,5.2,8.0,0
8581,Analista de Dados,9,5,1,Doutorado,2.2,2.9,0
